iteration,mean_failed_near_human,mean_stylized,mean_human_conventional,mean_human_unconventional
348,-0.9116309243131797,-0.2890798924565314,-0.12005868907193169,0.2971366749903786
349,-0.4531422701160087,0.13708321315940936,0.30701445595300403,-0.056321116116934196
350,-0.3804942732994724,-0.08871247312861971,-0.2611699200072075,0.244324100991723
351,-0.4172326485462907,-0.11785631718346189,-0.22883218004087885,-0.17982234378453057
352,-0.4510638787089804,-0.41796504748565194,0.363628421589989,-0.14849348282854294
353,-0.8305429585571467,-0.22604360526263084,-0.17673560031833033,-0.22403070672294786
354,-0.8687021926391987,0.14245955117726466,0.12494328679814146,-0.3495233084273022
355,-0.8970626355533352,0.0013249445882864538,0.377733109830705,0.13100411747325266
356,-0.8021181393667841,0.46756680324805033,0.23783677048245636,0.01794039937014564
357,-0.7902106331199008,-0.011424125620451506,-0.26617178234154854,-0.18545263429081113
358,-0.6568773572311236,-0.2994115246475427,0.2540737715551397,-0.27248681072785547
359,-0.7385724650902118,0.6695479032881616,0.33583127321463646,0.2552804570183756
360,-0.4296590533266168,0.12615451875181108,0.22519436138697985,0.01820850695520752
361,-0.8903890724648253,-0.11107294506211016,0.09748693312989702,-0.08128674027972996
362,-0.6453779911489381,-0.11949446003133121,0.06337790022991842,0.1973033413075898
363,-0.7996848575991277,0.09870788224843666,-0.3200837219090431,-0.042464539345462494
364,-0.8305098591109156,0.04391087707048681,-0.021927034456939092,0.33806353812818785
365,-0.5365060229338156,0.36095237873176955,0.007886725845196388,-0.17635944855235222
366,-0.9758312166896604,0.21851688295382415,-0.15066181508510032,-0.05259200539345873
367,-0.5851721556631684,0.05197662747998972,0.19687998914884305,-0.04472190778903856
368,-0.7209074470579091,-0.13051289585958012,-0.06213293411836817,-0.3290306259362446
369,-0.4192115589918,-0.4563403783966246,-0.09166417851278719,-0.04765456152924242
370,-1.0718719296740324,0.26796227559611735,0.2011270188078899,0.03675505255171836
371,-0.3861038455214469,0.19725655635521447,0.09876945939067719,-0.17357754209911233
372,-0.6301095066368039,0.3393362875734418,-0.3246437385204065,0.19882606437969308
373,-0.6195038597966503,0.4509897964486757,0.4755555582631925,-0.3094633310861812
374,-0.4725595065830392,0.3398742850864303,-0.26060810250347227,0.16225238029241534
375,-1.2072466259757366,-0.2867549459714245,-0.10110927762361306,-0.026099763317549134
376,-0.468985807628263,0.2607655617771224,-0.13581036681514472,0.25826209122814275
377,-0.38029170039495935,0.313327361890616,0.2721006860174017,-0.0815804693201282
378,-0.48616226098785276,-0.06657689535811949,-0.04011128972205064,-0.058817711848311686
379,-0.5401962399578343,0.28418351783577384,0.11248600745206573,0.12787232520151728
380,-0.6334382589707691,0.0998736186950643,0.12072785846741653,-0.02206789609146433
381,-0.5882591820157878,0.1340380362080436,0.1533012651909995,0.2374328310338094
382,-0.5358885271425895,-0.5086302041361972,-0.3756007214413427,-0.016363576783452714
383,-0.24378959010854917,0.31807596097483215,-0.02370366319403436,-0.11521960779127734
384,-0.45678362095456554,0.0859588120396987,-0.182136802855516,0.10499377318390309
385,-0.6837314061406747,-0.13051289585958015,0.29947314412442705,-0.18163869873166533
386,-0.5828214942134656,0.26110281543602454,0.09088457626261362,-0.04692665768772427
387,-0.5481300178281893,0.32093890497292754,-0.058110385433803945,0.0841626723077237
388,-0.5384937627842181,0.2742076502044806,0.22991984283509748,0.00460196958660869
389,-0.6476105266850823,0.0996016443211433,0.11873752044035643,-0.23737980004385836
390,-0.8899511225681697,0.29681563437622255,0.38157153681369727,-0.25428657269209437
391,-0.7928543746072103,-0.2862169484584359,0.30531219740458837,0.4807647491502382
392,-0.8012587666591429,-0.038060790236916435,0.08001370795884004,-0.12519611947090317
393,-0.7563312695404154,0.23664229118041738,0.09452275719404356,0.04322852746591756
394,-0.6494471921107647,-0.18748604139838781,-0.05787360379083579,0.23394189681216718
395,-0.3555115896510421,0.04042019413875229,0.19972646162279503,-0.32601026502044933
396,-0.9833449552860285,-0.21266679612025374,0.1323161206085586,0.14490843763325595
397,-0.48364387442978785,0.20256761508808868,-0.426698321637036,0.34349813125310413
398,-0.7507698307352365,0.035845126660983925,0.05369961353895996,-0.25523426691487083
399,-0.8747077859067044,-0.40826115422827974,0.17795282710532506,0.02535331300291724
400,-0.7198041521794715,0.0553775689910736,0.09901752742571042,-0.009363094454597867
401,-0.7317116584263549,-0.18352295206541155,-0.17266718739005207,0.017534705189843538
402,-0.9861549600216204,0.5064145405602647,0.35414929643084614,0.11431821641834539
403,-0.7954114768320432,0.05179439452671936,-0.13095679654365003,0.11370729908967521
404,-0.1629408662409189,0.07798555316281552,0.021907616101240496,0.08591261210727116
405,-0.8316069494236819,-0.2775234591152939,-0.05347945057018193,0.35383795736552004
406,-0.8102423710224855,0.3296323943160696,0.14211385568852647,0.25070940183170565
407,-0.927573942786953,0.0990636468081548,0.37912802173708726,-0.13512528963974788
408,-0.6036986018462837,0.4116040616234728,0.040361176204485025,0.3050395165846556
409,-0.5071712162597546,-0.019307643076684058,-0.004880626496819617,-0.09318267080913523
410,-0.634937574894738,0.14714287097649972,-0.11033004535613046,0.23229008273743387
411,-0.6453850692295547,0.15556438594572075,-0.0503566594815059,-0.13374543629095645
412,-0.2625619113955103,0.21851688295382413,0.6580410750204153,0.13625252852871056
413,-0.6246228119027408,0.19590858695531652,0.08751865903273374,0.054181659642810374
414,-1.14389345035938,-0.2423486376880844,0.110184800992066,0.36379586765792593
415,-1.025838361902576,-0.1620151132285505,-0.11168213753350997,0.017351195498000366
416,-0.6529390689138087,-0.16989863068478303,-0.15858066745811877,0.38844254012185914
417,-0.5106681258890342,-0.30666730317013613,0.5572710435750758,0.16703191712480367
418,-0.8977115591096255,-0.4921429387574733,-0.06296251966016246,-0.26434742831848335
419,-0.29441438204776016,-0.378579312660449,0.27927694534466296,-0.16050420269422075
420,-0.44768611944327424,0.22875877372418482,0.19407393048224034,0.2270359051278184
421,-0.7545018331304191,0.1709756562984677,0.250823484443485,-0.39813448646715605
422,-0.5215026609294194,-0.07637053003614233,-0.22361232302992626,-0.013865017363320508
423,-0.47967101956820474,-0.051437599379293535,-0.20978161264776216,0.03656028211551375
424,-0.9740843293056584,-0.3365313776912372,0.2678639629422021,-0.04137436429328191
425,-0.543000040127755,-0.13233327166071981,0.12946180617443792,-0.06706754765207752
426,-0.6283537898479085,-0.2793759991991592,0.11858098476248213,-0.01948774821446562
427,-0.6481453327040351,-0.4818113065664619,0.30115023068003766,-0.5231973719065023
428,-0.7685952076511168,0.09064213183893376,-0.13154011544624136,0.1123611010395387
429,-0.7388203956372289,0.1119024584375434,0.1260932109047109,0.03662683102347614
430,-0.5270729291394917,0.45833531639191977,0.024081216393757397,-0.15424302521851682
431,-0.2084884941788848,0.1681127123003723,-0.16484756615011592,0.18078925767238146
432,-0.5976033814721669,0.3903437350248632,0.06236734886045397,0.13772493357210094
433,-0.26507957537369925,0.23664229118041738,-0.22207519601155054,0.2141762281019758
434,-0.743658317750071,0.3743944671591278,0.24164927625130214,0.09967554680658286
435,-1.1716605525390968,0.04391087707048683,0.2479343345420755,0.24810988677450257
436,-0.4615426498737922,0.07523086148618681,0.23390438783322773,-0.03417275714152283
437,-1.038436720556874,0.22069302331468194,-0.16321021550144965,-0.05042797230377644
438,-0.3618479541729079,0.21914462188746328,0.09675775220586909,-0.7305629700422985
439,-0.2410684797109018,0.1935836404702096,-0.021907063832329737,0.036349430186464096
440,-0.7421983058380045,-0.4526674625116197,-0.043760505599319655,-0.263717392926474
441,-0.6215219233189924,0.3051718700604624,0.17552323197612565,0.009927176877781782
442,-0.7511239229296434,0.2742076502044806,-0.23072619471563835,-0.42237147020825516
443,-0.44781869985102435,0.15684676423387195,0.3563971909762514,-0.070099591203493
444,-0.9234282605364525,0.034389216766384956,-0.002391694940402383,-0.2811191810085432
445,-0.21445478343448832,0.11799902692165753,0.13413881587691448,-0.17779425965625123
446,-0.7300049485692004,0.07019177712723361,0.1764116786103496,0.21184113950615394
447,-0.5663998343762072,-0.20424528115103271,0.542612917662945,0.11840793790766682
448,-1.198431027972639,-0.3365313776912372,-0.005295809254316275,-0.05516130144044645
449,-0.5084266100129272,0.156995570358121,-0.08503629073911863,-0.0242482387138448
450,-0.5290606689898942,0.20731621417230484,0.588883589556603,0.12313532629927605
451,-1.16085013660498,-0.4314071359130101,-0.3238345263118237,0.3624489817261255
452,-0.9742083006979042,-0.01369000740195996,-0.031299382870288724,0.16653397516739513
453,-0.5854188536082562,-0.17545720165590867,0.1764581570315132,-0.0037204392113285617
454,-0.4551741350069861,-0.1749192041429202,0.07293066441337857,-0.06942205610878269
455,-0.5746146422398104,-0.15168348103753915,0.22152596062269017,-0.14827175907023346
456,-0.4639857854963568,0.44256828147945465,0.10720787462935898,0.17412546993544492
457,-0.6797537302504192,0.5495384705554536,0.2183957528241405,-0.3608115335579257
458,-0.7986954598686387,0.4037205441672403,0.4301704173440071,0.148453053768061
459,-0.3517771133517069,0.08329661189568971,-0.14841548797151724,0.3416963686363044
460,-0.5040360564903396,0.22389322097167944,0.06486363666178553,-0.00881285640798615
461,-0.6962788556038857,0.05179439452671936,0.11436095909266286,0.17540834222670182
462,-0.6144192397387203,-0.4053982102301843,-0.1615567513700005,-0.0910929106557853
463,-0.3490881532989997,0.1762867150313419,0.016810817270473313,0.3079436837338146
464,-0.6367671622398038,-0.27588531626742463,0.2475072289864961,0.18722831510824853
465,-0.4406236133898497,0.08649680955268717,-0.10969924081067346,-0.04385958613019657
466,-0.263951208230938,0.48569221147464353,0.022566094846675773,-0.14147079136641855
467,-0.539424589848702,0.06048788386986142,0.19699971090533303,0.052288047877081086
468,-0.5055933596860123,-0.25993604840168916,0.030280525430767265,0.2156943131398449
469,-0.8545121151800291,-0.1914064695216441,0.0026753395778709244,-0.23583918594292744
470,-0.5498229263167083,0.19779455386820302,0.25896727036414335,-0.020003207347965013
471,-0.2043782378808791,0.4218459523938335,0.07615998038374806,0.3602001305858113
472,-0.7866008507926875,0.3564512918858049,0.13388850529404442,0.08384522324446664
473,-1.1950532687069326,-0.23867572180307955,0.1963576536408755,-0.08192960750604963
474,-0.528339348487008,-0.29714564286603423,0.3859990117975228,0.39975611310519504
475,-0.9904891325561158,-0.10136905180473796,-0.09973352679346302,0.4073713300649722
476,-0.16009068397847925,0.3477578025426628,0.09717958870818622,-0.06113917571792022
477,-0.9632418383753251,-0.029639275267695386,0.566173330118882,-0.026505059714937988
478,-0.4035399753535178,0.14183181224362554,0.29713814459576643,0.02229603709617158
479,-0.9154601506179372,0.1340380362080436,0.2378765584476277,-0.15931401586823357
480,-0.8323965500239494,0.43154984565120574,-0.12161283693317618,0.5224988703888147
481,-0.841120477914811,-0.21552974011834916,0.007613558711019721,0.3496943094501919
482,-0.7297239185759522,-0.029639275267695404,-0.13085828971090643,-0.13887799653146118
483,-0.6466361629251579,-0.11474586094711506,0.20329512041873254,0.04823297707213149
484,-0.8255598624663608,-0.10441422875610372,-0.209599587259597,-0.27139136165164995
485,-0.7411839052975114,-0.29878378571390357,0.06286545667193826,-0.1368359929897393
486,-0.8046721028124134,0.02211255295888869,0.13358922437408055,-0.17166895482939717
487,-0.5642971034735217,-0.09348553434850541,0.13753808857537725,-0.31663354165776064
488,-0.30265163733646483,0.2372700301140565,0.24564033985168887,0.3148614318743884
489,-0.9505618085043641,-0.22108831108947477,-0.18752533931683835,0.08738024315521047
490,-0.7153460082527302,-0.05860088636926724,0.4452259758028041,0.06957472355824987
491,-0.6197848897898985,0.19387412574494664,0.3349962357147546,-0.009429574673550363
492,-0.900992178026795,0.4378849616802197,-0.10683543387856242,0.1195889976915462
493,-0.843677580139644,0.23061100198128434,0.12363493614783819,0.08601818514691954
494,-0.8812977755192052,-0.4003776367720472,-0.05648110721162431,0.09424734369653721
495,-0.500211802149324,-0.4213474780959197,0.20560838783267235,0.17037116983982334
496,-0.1722840412472833,0.01655398198776305,0.4845050823788069,-0.2035793652483538
497,-0.3796508836636865,-0.17796438109428592,0.22985350339345414,0.499842040491809
498,-0.3203206637449883,0.13322806432113413,0.2925297717580179,-0.3186000278985928
499,-1.1274149274878216,0.5615673102979326,-0.03705130999738138,0.2713192637333769
500,-0.7547876841523398,0.11501291467389023,0.20387661511755253,-0.026419541975124226
501,-0.5356837580486261,0.24004323269150124,-0.05961368692703885,0.10838349778981649
502,-0.8052413244405646,0.3176035545735904,0.3006688002597896,0.0179233269873579
503,-0.8127600350006745,0.11764326236193938,-0.10095041470048802,-0.04458859068953623
504,-0.3250484158342199,0.4037205441672403,0.41503935369319045,-0.21393077119594292
505,-0.8894644499660126,0.09456255996219008,-0.27762857192355067,0.378737324849397
506,-0.3751679272601964,0.29260503280499484,0.11508423115156541,-0.29610373138951995
507,-0.6457899196799793,0.16793047934710195,-0.0031823902323870096,0.08279232031718606
508,-0.8653644599652707,-0.23867572180307953,-0.18953668710336408,-0.10774268342087341
509,-0.2327021525574049,-0.07222520774989578,0.09177460381625001,-0.013571144375999664
510,-0.6243319280545844,0.22326548203804028,-0.03341510121757665,0.13872609844341147
511,-0.07759112489698632,0.1290174627499065,0.11424986512981425,-0.08557151855930932
512,-0.9278118113271475,-0.02461870180955825,0.09692958525872988,0.10427901649290794
513,-0.9943697678852236,0.062308259671001065,0.30648602355604415,0.03831953987026778
514,-0.43025969253104196,0.15684676423387195,-0.2643512717703065,-0.04555198026123459
515,-0.6205475595590679,-0.18352295206541155,-0.12418609325055809,0.14659555393882245
516,-0.7741607955787954,0.23610429366742888,0.23128626541123845,0.006001341807294772
517,-0.3611211618730166,-0.31536079251327814,0.21053378262391356,-0.02467284440717544
518,-0.8881980306184963,0.0013249445882864538,-0.15672396254938994,0.0722193070683247
519,-0.6315723721582632,0.13872135600727867,0.13788059975329195,-0.4636158917482978
520,-0.6296210827103702,0.4031825466542518,0.12422967950730698,0.3615698624724328
521,-1.2186503826442734,-0.15670405449567631,0.09937571558375867,0.4725312735875162
522,-0.46151137304379725,0.08831718535382685,0.004027227629383028,-0.06657865298110276
523,-0.406048658991744,0.29260503280499484,0.19226002319669858,0.09719550084384812
524,-0.7853406360108423,-0.00837894866908576,0.049104873984356735,0.07367813687757895
525,-1.0991352822754026,-0.21266679612025374,-0.08330070784910638,0.31806929496925707
526,-0.3949684504562857,0.04641805650886408,0.0341127431036969,-0.24987902336286252
527,-0.8702899030678493,0.14714287097649972,0.14198340885653468,-0.07197316326609822
528,-0.1472573834933477,-0.30252198088388954,-0.004158674308706967,0.2875060792060658
529,-0.8590665259403618,0.30469915183245505,-0.13530410311324761,0.08180788136628392
530,-0.4940922422795499,-0.07690852754913083,-0.3082390958198132,-0.21509942021304504
531,-0.8357576036379244,0.33145277011720925,0.011521083759609823,-0.2733150331969613
532,-0.9311405636611126,0.11746102940866902,0.05340880903185503,-0.1371318152767717
533,-0.7499497620394975,0.2924227998517245,0.008472205489855231,0.20981758400297393
534,-0.8095975459149918,0.11080231310266257,-0.1116808055939684,-0.05769724751096358
535,-0.4916491066569853,0.19387412574494664,-0.015578625095831198,0.11865700004376253
536,-0.6964015821567276,-0.2419928731283663,0.49504628819232444,0.10778342483492463
537,-0.952842477457304,0.29260503280499484,0.4588555016663812,0.3174760588573959
538,-0.7610847446623031,0.09118012935192225,-0.06730972281986683,-0.21624503599758763
539,-0.8866152921535878,-0.2205503135764863,0.2866296079540647,0.08656268436849286
540,-0.5874529755511776,0.3343157141153047,-0.22153431353598516,-0.13825599451006593
541,-0.9093265736640365,0.5111631396444808,-0.06421876412419787,-0.09568992080639203
542,-0.9377305532736135,0.15448839091974378,0.44383667339010724,-0.31041013060030515
543,-1.0867028238644747,0.16473028169010445,0.3607597981628707,0.03753667268084689
544,-0.5728597989658605,0.07798555316281551,0.03466171873013356,0.07875954351222234
545,-0.7001362093911323,-0.3313100603790136,0.6477908181773521,0.1591723642058759
546,-0.9861549600216204,-0.22108831108947477,0.04479486049891584,0.17817725983173377
547,-0.4819037060394184,-0.20953187774823734,-0.08892496479984133,-0.4985014644454778
548,-0.7888325128138863,0.20092947224021937,0.12349451821792926,0.23715956545260827
549,-0.7969991872606937,0.3579996933130235,-0.30269953847111836,0.18428218887870423
550,-0.6615063611275026,0.07861329209645465,0.5634103516892838,-0.021536605550353638
551,-0.9186259153111745,0.03859981833761262,-0.013661355128956673,0.05220517326658349
552,-0.498069767234736,0.07861329209645465,0.016500087843544935,0.09109297871454393
553,-0.6589396902175727,-0.10943480221424087,0.1947386070551329,0.4074200636462254
554,-0.8917390652883508,0.14129381473063704,-0.03872392232742829,0.053225479858925846
555,-1.1629590720733367,-0.04594430769314898,0.28804777247940117,0.1237859071121533
556,-0.44521243975938096,-0.25993604840168916,0.3430647562980851,0.03443978527886048
557,-0.8616388130708288,0.04391087707048681,0.31852998008460404,0.07444764602935898
558,-0.8368408925820555,-0.027818899466555747,-0.012263753498098575,-0.10023761539626719
559,-0.446959327143383,0.0998736186950643,-0.010372043793012797,0.05355297691323018
560,-0.5663998343762073,0.036383124173972416,-0.10466711296688729,0.19879124681096386
561,-0.5366643263742217,0.11196773772252448,0.19753453463989099,0.17335080372454628
562,-0.7981717403065235,0.2742076502044806,0.13679945045660882,-0.2982813336282225
563,-0.8540415009984516,0.04104793307239144,-0.17500972882657845,0.1642597816346987
564,-0.5876906931563026,-0.250232155144317,0.044055481412752,-0.08837653051956819
565,-0.4596384834993986,0.25968956675114546,0.06378892601227291,0.08017771108905739
566,-0.6119498601123964,0.07861329209645465,0.023829566274756703,-0.1788065685081351
567,-0.817351259168429,-0.2593980508887007,-0.12469949780591268,-0.45149159602447714
568,-0.7122108484833152,0.08043366789759432,0.043063612283580195,0.17208724157634617
569,-0.8598865946361008,-0.002820377697960127,0.2183408969496696,-0.11749919252455285
570,-0.4622437191410272,0.05125639701373087,0.3094119382375915,0.487939882931634
571,-0.7308691423055143,-0.05564820095052119,0.17983407467534793,0.08317428479725167
572,-0.5642908989078504,0.3105482080783177,0.07440641406264428,-0.337023823636155
573,-0.40750882183888004,0.09870788224843666,0.08745999828559312,0.20031183401629238
574,-0.8372569195618933,0.02265055047187719,0.07318820023998243,-0.21224462707551456
575,-0.24184012982003414,-0.22073254652975666,0.5568792683921631,-0.3786275958479107
576,-0.5890406859798282,0.42130795488084505,0.1352184989430627,0.018409979710144995
577,-0.8446821268252288,-0.24987639058459885,0.06548286252766937,0.10891316301428033
578,-0.6874722379407506,0.025695727423242925,-0.30739593751945254,-0.13084185116012922
579,-0.36969006193102655,-0.23867572180307953,-0.11704623175832762,0.20460587462871566
580,-0.3699759129529473,0.33145277011720925,-0.0658811752139504,0.35566880768296777
581,-0.9293199566560097,0.27134470620638523,0.013838761441596157,-0.13542835412157886
582,-0.6675603729816152,-0.5341011323060345,-0.06194469034055228,-0.10069250643665888
583,-0.41572362970248317,-0.23079220434684697,0.22113844885936226,0.18662695727526138
584,-0.9187005084472207,0.16255414132924667,0.07083820984766762,-0.28857466105348306
585,-0.6552149168380762,-0.030177272780683877,-0.02863734514060536,-0.07077997372229886
586,-0.47109847022095785,-0.3237823074824992,-0.13725307565236908,0.25401315379898953
587,-0.23298537874010347,0.3740387025994096,0.36867173063659975,-0.3944365150629058
588,-0.7143235110760101,-0.1914064695216441,0.320837176728965,0.16635083258126265
589,-0.8542881989435396,0.3737667282254886,-0.08285457619203453,-0.13266010272711865
590,-0.8972257600224138,-0.3634155545459535,-0.16369499702847753,-0.055591919514885034
591,-0.394675370418679,0.003897403311644795,-0.05695796986722048,-0.17849546629298266
592,-0.475235323066565,0.017629977013740028,-0.27543932904186164,-0.1343391071139291
593,-0.41835218628415866,-0.442425571741259,0.21844226466347186,0.0019478582779728676
594,-0.4621601456650181,0.3427372290845257,0.12792873431706167,-0.11023803449203186
595,-0.817351259168429,-0.08783722195672913,0.31087326597099146,0.259958395840066
596,-0.72065454454715,0.44292404603917285,0.1496868734842748,0.12129881941745936
597,-0.38935887823431115,-0.16685345373341726,-0.07349815011539064,0.002403512576490146
598,-0.6675113660498742,0.04893145052862397,0.1509436816955802,0.35049836617425983
599,-0.7674606359426842,-0.09294753683551692,0.25969370501618577,0.27500147621088505
600,-1.0686177704761135,0.043372879557498335,0.1193460975513069,-0.32591123273398587
601,-0.5737504485034967,0.5198566289876229,0.004904108518510748,0.3092051149911627
602,-0.8959986446867999,-0.08560201689227287,-0.4032447754220607,0.16684081310991536
603,-0.5785931916450114,-0.027463134906837588,-0.23418515657081132,-0.0013709752681747647
604,-0.5427533421826671,-0.3676506182528508,-0.17068999399363025,-0.008235817165562915
605,-0.36432718765413996,0.3351909652871952,0.32819202785770135,0.5309289209793832
606,-0.5106591455490713,0.19943269671607228,0.14228654274344338,-0.019210807909915424
607,-1.013460241474115,-0.17850237860727441,-0.23197433358791572,0.18919615522052588
608,-0.806540843234312,-0.055648200950521205,0.35729631669271444,-0.13186434910082895
609,-0.5661531364311194,-0.019307643076684058,0.09107331120739126,-0.11570964529530713
610,-0.8545692289367877,0.025157729910254438,-0.26454006321228857,-0.008714335301902838
611,-0.34442152726067565,0.1199682088470463,-0.21215545068818392,0.053553497033763095
612,-0.5225666517959547,0.04641805650886408,0.10538387816672619,-0.14907718882058768
613,-0.9468699836360293,-0.14021678911695235,0.156454280506113,0.23294287535095085
614,-0.9353670436133308,0.23664229118041738,-0.21728165189106746,-0.19136301826198018
615,-0.330240430141469,-0.10155128475800831,-0.17880267761213833,-0.043819696526353015
616,-0.7578394148692776,0.21851688295382413,0.07832668695647267,-0.2580437673982601
617,-0.9685239149504943,0.4300014442239871,0.01841152638412567,-0.27861016152334744
618,-0.33386401383731773,0.06102588138284989,0.1401433304788597,-0.04363119359648374
619,-0.845903188530241,0.29710611965095957,0.2343182416822591,0.07920291005882242
620,-0.5969606624815478,0.24452580863664994,0.25597853216837413,0.028913675988341447
621,-0.5336568651213907,0.32730744783096266,0.280845887825989,-0.08850241730504552
622,-0.8737840369228371,0.4473168805636708,0.38656692650010915,-0.027189525889631225
623,-0.6033229727826825,0.2151344523435563,0.22036231464872263,-0.021034670713108907
624,-0.6455392133586707,-0.29714564286603423,0.09073181755275164,0.5333580069211861
625,-0.5232093707865738,0.4378849616802197,-0.16176054512062812,-0.018818950177726564
626,-0.2574822633013221,0.22355596731277735,-0.09153862505446349,0.16766971678736936
627,-0.7403224873354892,0.22693839792304518,0.014589222617240367,0.5941092295606195
628,-0.7558847744651062,-0.5159757240794413,-0.1797112302271428,0.03670372296322954
629,-0.6520394351182814,0.0007869470752979486,0.055123017624968476,0.505206937138108
630,-0.9540607633880247,0.11978597589377595,0.16084581674587334,0.05013890425699402
631,-0.832629446600402,-0.011424125620451506,-0.041165460422309626,0.28332544257623393
632,-0.23932261677691455,0.07861329209645465,0.0012180278620154297,0.2751277573396011
633,-0.9818456393620595,0.07010203570658298,-0.1096191266261591,0.20856373439897677
634,-0.7191614331888524,0.004525142245283918,0.39013428532964045,0.16284977502230324
635,-0.5120357349201983,0.2537572954927804,-0.0001760831088065486,0.24047679471650815
636,-0.5555956230077616,-0.05932111683552609,-0.0237424625106666,-0.09813907716846096
637,-0.454028911277424,0.12588254437789007,-0.006623056606336267,0.3315004361028976
638,-0.748164595093608,0.09431504772393864,-0.16386818768162933,0.1994590657680175
639,-0.6038617263153624,0.18991103641197044,0.24415401540518109,-0.6291128145694964
640,-0.47145533818965635,-0.0847920450053634,0.36850880638524114,0.3040192099923132
641,-0.8828069452980822,-0.11528385846010356,0.16916233487183815,0.08885278058738318
642,-0.5996463328199818,0.4000476282822354,-0.09811503783939145,-0.05480066033748314
643,-1.2112251753809375,-0.18352295206541155,0.2185337257875823,0.2548396971755417
644,-0.7954114768320432,-0.03806079023691643,0.139185421031736,0.11995555734888638
645,-0.7899777365434483,0.12050620636003481,-0.05247163353698338,0.09700794801966428
646,-1.2678643899925477,-0.10136905180473794,0.104634358735368,0.00615542943477787
647,-0.5379252739247331,0.11582288656079973,-0.021033436451559466,-0.0702987813530875
648,-0.8222637744173175,0.06991980275331262,-0.243464764276122,0.2485910432764506
649,-0.8903890724648253,0.08329661189568971,-0.3574886218818681,-0.09759817165828803
650,-0.5370337508721515,0.02211255295888869,0.3513564824077071,-0.011374356664026484
651,-0.49982563495870097,-0.5086302041361972,-0.24873752480168937,-0.06842433049359493
652,-1.158980522668136,0.3578174603597532,0.28770372032975366,0.24058960521723988
653,-0.9904145394200696,0.19779455386820297,0.22427119587699876,0.01911317401446011
654,-0.36408064064412154,0.1859906082887141,-0.31654302676768103,-0.14067147343549918
655,-0.7774985282527235,0.28704646183386917,-0.04320010072005246,-0.6072176424235086
656,-0.29505432526408765,-0.6192077179854542,0.30196998609228515,-0.09582015101209267
657,-0.5854100242033627,0.2839115434618528,0.11674813435930174,-0.08828534597598105
658,-0.46923075424907396,0.3416612340585487,0.10592081396790169,0.06772400471559463
659,-0.43094776916416516,-0.131233126325839,0.052804285331784544,-0.06590869993645444
660,-0.8850324027536098,-0.08479204500536339,0.15645741975367164,0.2695036091968125
661,-0.4634991128941998,-0.045944307693148986,0.136119092990228,0.061751878614487596
662,-0.5303270883374106,-0.3027042138371599,0.1292674033373073,-0.124208703249016
663,-0.6299513541314672,0.11244045595053188,0.08361652058894005,0.04364474716144086
664,-0.47681908598148837,0.42130795488084505,0.452517688373378,0.2716796905894267
665,-0.5606664416970564,0.21851688295382415,0.37267485348553453,0.0249157124998385
666,-0.6452911420653745,0.0016807091480045713,0.12251844255410292,-0.03370891432583138
667,-0.9576803995701463,-0.09653071129987116,-0.21118507290805036,0.00972109897631705
668,-0.7649001695984253,-0.21266679612025374,0.15107638128346418,-0.2102752574530656
669,-0.49823289170381485,0.25772038482575665,0.17299858290773734,-0.028486471842966186
670,-0.5182221255732882,0.15753356787110953,-0.25856860964830947,-0.20472216717787248
671,-0.5475912642955094,-0.046126540646419335,-0.0014750772035178289,-0.008705849740794747
672,-0.586513168146731,0.06517120366909646,0.12247056910732675,-0.22646661850916128
673,-0.7049732579890291,0.0050631397582724235,0.044213303022690296,-0.019230212515992655
674,-0.7266601378146558,-0.020945785924553366,0.1614026953155105,0.03317404064465227
675,-0.5018035209541953,0.036383124173972416,0.23672114683670337,0.15138444172735602
676,-0.2685666311480707,-0.6532823940777828,-0.033657708198327245,0.16264312534799213
677,-0.5114307956582037,-0.10997279972722936,-0.2617811631257218,-0.16820606883895467
678,-0.7530025172064503,0.23646005822714702,-0.024143138122768328,-0.13892291487929323
679,-0.9027871988275927,0.24569154508327756,0.290426828514912,0.28774467998147696
680,-0.38476268210281483,0.038890303612349686,0.22135393533701717,-0.40031455836500013
681,-0.480561669105841,0.30111628919486655,0.009480453795538095,0.06547118038019366
682,-0.5773660763093973,0.17377953559296463,0.3293142562824092,-0.3031807106322981
683,-0.9282974594792897,-0.058783119322537596,0.10702210936978636,-0.07531482302220442
684,-0.7295607941068735,0.34838554147630196,0.4387674368848283,0.1730949083765898
685,-0.5161459912182039,-0.020945785924553366,0.3336650618326833,-0.19139501131626618
686,-0.5003443825570741,-0.23867572180307955,0.25016207918998556,-0.10553253073556827
687,-0.5374368499982994,0.18802506949908396,0.2346015141637863,-0.376216297052375
688,-0.7126603379142963,-0.4053982102301843,-0.04918692982418271,0.2901387437743138
689,-1.1202963364220395,0.2445258086366499,0.1406076028510961,-0.1543207966904873
690,-0.7416634998190519,0.25240932609288247,0.17014724182186633,0.12323139606613398
691,-0.8277925489375745,-0.32324430996951076,-0.1503470442690095,0.269421255910145
692,-1.2521839769493721,0.04391087707048681,0.1647989361005702,0.23047895654866987
693,-0.7295182759670436,-0.131233126325839,-0.0954798834947984,-0.18755672001550774
694,-1.0043097855173555,0.40291057228033084,0.19289570180283774,0.12557538273712737
695,-0.3032691331276908,-0.08279813759777592,-0.22079917769432417,-0.24811869828886862
