iteration,mean_dist_to_failed,mean_dist_to_unconv,mean_delta_failed_minus_unconv,prop_closer_to_failed,prop_closer_to_unconv
430,24.56805,25.242453,-0.6744047,0.8571428571428571,0.14285714285714285
431,23.852222,22.679188,1.1730357,0.0,1.0
432,25.399395,24.64915,0.75024307,0.14285714285714285,0.8571428571428571
433,24.109081,23.936783,0.1722957,0.5714285714285714,0.42857142857142855
434,25.29388,24.287945,1.0059346,0.0,1.0
435,27.501522,25.302135,2.1993847,0.0,1.0
436,24.266634,24.23707,0.029564176,0.5714285714285714,0.42857142857142855
437,26.380419,25.304523,1.0758978,0.14285714285714285,0.8571428571428571
438,25.775696,25.417925,0.35776928,0.2857142857142857,0.7142857142857143
439,26.460749,25.556293,0.9044549,0.14285714285714285,0.8571428571428571
440,25.12642,27.129827,-2.0034106,1.0,0.0
441,25.693396,24.796597,0.8968007,0.0,1.0
442,25.475195,25.184742,0.2904527,0.14285714285714285,0.8571428571428571
443,25.621822,25.583815,0.03800692,0.5714285714285714,0.42857142857142855
444,26.645445,27.591982,-0.9465365,1.0,0.0
445,26.28105,25.733456,0.5475916,0.14285714285714285,0.8571428571428571
446,25.897795,24.83666,1.0611343,0.0,1.0
447,24.448584,25.662567,-1.2139825,0.8571428571428571,0.14285714285714285
448,25.283422,23.671568,1.611854,0.0,1.0
449,25.50205,24.9514,0.5506505,0.2857142857142857,0.7142857142857143
450,25.603357,26.28416,-0.68080574,0.8571428571428571,0.14285714285714285
451,25.914606,24.180376,1.734232,0.0,1.0
452,25.786,24.29366,1.4923414,0.0,1.0
453,24.341822,24.487091,-0.14527021,0.7142857142857143,0.2857142857142857
454,25.815462,25.613207,0.20225443,0.2857142857142857,0.7142857142857143
455,24.301062,24.05713,0.24393,0.42857142857142855,0.5714285714285714
456,27.581852,25.5983,1.9835513,0.0,1.0
457,25.824986,24.586061,1.2389281,0.0,1.0
458,27.285025,23.555933,3.7290957,0.0,1.0
459,23.994768,24.379293,-0.38452557,0.8571428571428571,0.14285714285714285
460,25.44379,25.507877,-0.06408637,0.2857142857142857,0.7142857142857143
461,24.555431,24.514757,0.04067176,0.5714285714285714,0.42857142857142855
462,23.951742,23.751602,0.20014,0.42857142857142855,0.5714285714285714
463,25.33977,24.115114,1.2246538,0.14285714285714285,0.8571428571428571
464,23.84622,23.085573,0.7606449,0.2857142857142857,0.7142857142857143
465,26.30502,24.923565,1.3814542,0.0,1.0
466,25.86121,24.437681,1.4235325,0.0,1.0
467,25.198141,24.729244,0.46889767,0.0,1.0
468,26.3632,25.3478,1.0154002,0.0,1.0
469,26.703627,25.473202,1.2304257,0.14285714285714285,0.8571428571428571
470,24.882359,26.050287,-1.1679262,0.8571428571428571,0.14285714285714285
471,25.346294,25.284336,0.06195477,0.42857142857142855,0.5714285714285714
472,24.822361,26.273495,-1.451128,0.8571428571428571,0.14285714285714285
473,25.346766,23.758963,1.5878004,0.0,1.0
474,25.201773,26.04401,-0.8422372,0.8571428571428571,0.14285714285714285
475,26.36907,24.477045,1.892025,0.0,1.0
476,25.015476,24.114597,0.90087944,0.14285714285714285,0.8571428571428571
477,26.458025,26.187984,0.27004188,0.5714285714285714,0.42857142857142855
478,25.741674,24.558426,1.1832479,0.0,1.0
479,27.33424,24.125088,3.2091537,0.0,1.0
480,26.146057,24.766253,1.3798052,0.0,1.0
481,25.331417,24.85614,0.47527775,0.5714285714285714,0.42857142857142855
482,26.221943,25.550493,0.6714486,0.0,1.0
483,25.533125,24.731382,0.8017453,0.14285714285714285,0.8571428571428571
484,26.216925,25.753223,0.46370506,0.42857142857142855,0.5714285714285714
485,24.899164,25.042528,-0.14336613,0.2857142857142857,0.7142857142857143
486,24.018658,23.39825,0.620409,0.2857142857142857,0.7142857142857143
487,25.801508,25.30267,0.49883652,0.2857142857142857,0.7142857142857143
488,25.625288,24.491848,1.1334413,0.14285714285714285,0.8571428571428571
489,25.26853,28.013247,-2.7447143,1.0,0.0
490,23.955795,23.543234,0.41255924,0.42857142857142855,0.5714285714285714
491,23.795395,23.713375,0.08202117,0.5714285714285714,0.42857142857142855
492,26.546627,24.21512,2.3315072,0.0,1.0
493,24.65376,25.024633,-0.37087223,0.7142857142857143,0.2857142857142857
494,24.734919,24.340307,0.39461026,0.2857142857142857,0.7142857142857143
495,24.902613,24.27305,0.6295624,0.2857142857142857,0.7142857142857143
496,26.162996,24.62691,1.536087,0.0,1.0
497,26.268976,24.988005,1.2809709,0.14285714285714285,0.8571428571428571
498,26.140568,24.878222,1.2623479,0.0,1.0
499,27.40146,25.073421,2.3280423,0.0,1.0
500,25.113846,23.35054,1.763304,0.0,1.0
501,24.3575,23.83508,0.5224209,0.14285714285714285,0.8571428571428571
502,25.404709,24.468563,0.9361463,0.14285714285714285,0.8571428571428571
503,24.355692,23.31096,1.0447254,0.0,1.0
504,25.856201,25.119461,0.7367396,0.14285714285714285,0.8571428571428571
505,25.003355,24.706717,0.2966374,0.42857142857142855,0.5714285714285714
506,25.38609,24.35614,1.029946,0.14285714285714285,0.8571428571428571
507,24.909132,24.27097,0.6381637,0.2857142857142857,0.7142857142857143
508,25.718113,24.587133,1.1309785,0.2857142857142857,0.7142857142857143
509,26.318563,26.971945,-0.65338296,0.7142857142857143,0.2857142857142857
510,24.615093,23.503101,1.1119919,0.0,1.0
511,27.15695,25.51409,1.642864,0.0,1.0
512,26.45476,25.20864,1.2461169,0.0,1.0
513,25.320608,23.85883,1.4617767,0.0,1.0
514,24.176044,23.534353,0.6416893,0.14285714285714285,0.8571428571428571
515,25.9457,25.513792,0.43190983,0.2857142857142857,0.7142857142857143
516,25.08684,23.693533,1.3933035,0.14285714285714285,0.8571428571428571
517,25.623367,25.074507,0.54886085,0.14285714285714285,0.8571428571428571
518,25.894222,24.068064,1.8261583,0.0,1.0
519,27.247082,26.189632,1.0574458,0.0,1.0
520,26.384325,25.677656,0.7066713,0.2857142857142857,0.7142857142857143
521,26.591766,24.08186,2.5099049,0.0,1.0
522,26.863949,26.915073,-0.051123757,0.5714285714285714,0.42857142857142855
523,25.27354,25.272476,0.0010634831,0.5714285714285714,0.42857142857142855
524,25.747969,24.370195,1.3777741,0.0,1.0
525,26.623615,26.067965,0.55564934,0.2857142857142857,0.7142857142857143
526,26.19855,23.723429,2.4751198,0.0,1.0
527,25.385706,24.997076,0.3886272,0.14285714285714285,0.8571428571428571
528,25.086231,23.32977,1.7564629,0.0,1.0
529,28.20083,26.336458,1.8643706,0.0,1.0
530,28.318848,24.974697,3.3441484,0.0,1.0
531,25.726048,25.472046,0.25400326,0.14285714285714285,0.8571428571428571
532,25.697943,24.17024,1.5277072,0.0,1.0
533,25.222805,25.503195,-0.28038868,0.7142857142857143,0.2857142857142857
534,25.452173,26.010633,-0.55846184,0.5714285714285714,0.42857142857142855
535,25.540438,24.962084,0.5783544,0.2857142857142857,0.7142857142857143
536,24.506634,24.44508,0.061552864,0.5714285714285714,0.42857142857142855
537,24.204021,23.22232,0.9817012,0.0,1.0
538,26.11434,25.210842,0.9035007,0.0,1.0
539,25.273651,24.486332,0.787317,0.2857142857142857,0.7142857142857143
540,26.08956,24.288431,1.8011309,0.0,1.0
541,26.882273,25.013506,1.8687662,0.0,1.0
542,25.051622,24.643452,0.4081718,0.5714285714285714,0.42857142857142855
543,25.437801,23.553822,1.8839781,0.0,1.0
544,24.648422,24.192228,0.45619228,0.2857142857142857,0.7142857142857143
545,24.536173,23.087528,1.4486402,0.0,1.0
546,23.903437,24.49465,-0.59121186,0.8571428571428571,0.14285714285714285
547,26.045752,23.885473,2.160281,0.0,1.0
548,24.72507,25.08666,-0.3615878,0.7142857142857143,0.2857142857142857
549,26.07099,25.383724,0.68726975,0.2857142857142857,0.7142857142857143
550,26.336218,25.535963,0.8002567,0.14285714285714285,0.8571428571428571
551,25.605396,24.271759,1.3336366,0.14285714285714285,0.8571428571428571
552,25.16956,23.95024,1.2193209,0.0,1.0
553,25.426504,26.49448,-1.0679766,0.8571428571428571,0.14285714285714285
554,24.744978,23.807583,0.93739754,0.0,1.0
555,25.52434,24.80488,0.71945924,0.14285714285714285,0.8571428571428571
556,24.944136,25.093124,-0.14898764,0.2857142857142857,0.7142857142857143
557,23.577158,22.890255,0.6869046,0.2857142857142857,0.7142857142857143
558,26.306713,24.847609,1.4591045,0.0,1.0
559,24.257494,25.403925,-1.1464278,0.8571428571428571,0.14285714285714285
560,23.699541,23.34523,0.35431343,0.42857142857142855,0.5714285714285714
561,25.5628,25.37441,0.18838501,0.2857142857142857,0.7142857142857143
562,24.18686,22.94322,1.2436384,0.0,1.0
563,25.098452,24.250095,0.8483557,0.0,1.0
564,24.262447,23.773905,0.4885431,0.14285714285714285,0.8571428571428571
565,26.013983,24.124517,1.8894643,0.0,1.0
566,24.764418,23.59711,1.1673023,0.0,1.0
567,24.915972,23.908915,1.0070585,0.14285714285714285,0.8571428571428571
568,26.806192,26.705275,0.10091727,0.5714285714285714,0.42857142857142855
569,25.641674,25.789974,-0.1482999,0.5714285714285714,0.42857142857142855
570,24.580547,23.803003,0.7775454,0.14285714285714285,0.8571428571428571
571,25.087109,24.062101,1.0250067,0.0,1.0
572,26.231657,24.980478,1.2511781,0.0,1.0
573,25.714031,25.171553,0.5424775,0.0,1.0
574,23.512766,24.052464,-0.539699,0.7142857142857143,0.2857142857142857
575,26.357977,24.77475,1.5832299,0.0,1.0
576,26.03978,25.060019,0.97976166,0.2857142857142857,0.7142857142857143
577,27.436293,25.787725,1.6485659,0.0,1.0
578,24.842297,25.773258,-0.9309611,0.7142857142857143,0.2857142857142857
579,25.212664,25.43678,-0.22411537,0.5714285714285714,0.42857142857142855
580,24.84295,23.877157,0.9657936,0.0,1.0
581,24.353237,23.514606,0.83862984,0.14285714285714285,0.8571428571428571
582,27.39528,25.467566,1.9277136,0.0,1.0
583,25.972528,24.975574,0.9969526,0.0,1.0
584,26.67831,25.17998,1.4983336,0.14285714285714285,0.8571428571428571
585,25.601028,23.808136,1.79289,0.0,1.0
586,26.728872,25.575384,1.1534879,0.0,1.0
587,25.294407,25.359396,-0.06499018,0.42857142857142855,0.5714285714285714
588,25.243298,24.786493,0.45680538,0.2857142857142857,0.7142857142857143
589,24.601904,24.321318,0.28058788,0.2857142857142857,0.7142857142857143
590,24.167439,24.60063,-0.4331902,0.7142857142857143,0.2857142857142857
591,24.910807,24.804327,0.106476106,0.5714285714285714,0.42857142857142855
592,25.038036,24.165401,0.8726338,0.14285714285714285,0.8571428571428571
593,24.94624,24.630335,0.31590408,0.14285714285714285,0.8571428571428571
594,24.000809,22.784674,1.2161323,0.0,1.0
595,23.777613,24.03126,-0.25364685,0.7142857142857143,0.2857142857142857
596,24.343647,24.648487,-0.304839,0.8571428571428571,0.14285714285714285
597,26.29289,27.120792,-0.82790405,0.8571428571428571,0.14285714285714285
598,25.24934,24.202229,1.0471107,0.14285714285714285,0.8571428571428571
599,27.178038,24.149218,3.0288196,0.0,1.0
600,27.97469,24.387634,3.587059,0.0,1.0
601,26.65695,25.800137,0.8568145,0.2857142857142857,0.7142857142857143
602,26.234669,25.055939,1.17873,0.14285714285714285,0.8571428571428571
603,25.183828,25.577929,-0.3941021,0.5714285714285714,0.42857142857142855
604,25.822859,26.029053,-0.20619528,0.5714285714285714,0.42857142857142855
605,24.149595,24.151087,-0.0014926365,0.42857142857142855,0.5714285714285714
606,25.241032,24.829426,0.41160473,0.2857142857142857,0.7142857142857143
607,25.710567,25.618921,0.09164892,0.2857142857142857,0.7142857142857143
608,24.576715,23.680546,0.8961688,0.2857142857142857,0.7142857142857143
609,25.855087,28.742687,-2.887598,1.0,0.0
610,25.054745,24.424322,0.63042206,0.0,1.0
611,25.69849,27.124735,-1.4262422,1.0,0.0
612,25.69577,24.155375,1.5403955,0.0,1.0
613,28.099796,25.340658,2.759137,0.0,1.0
614,26.173218,25.47913,0.6940899,0.42857142857142855,0.5714285714285714
615,25.734344,25.72134,0.013001578,0.2857142857142857,0.7142857142857143
616,24.983202,23.692282,1.2909184,0.0,1.0
617,27.573757,25.14614,2.4276168,0.0,1.0
618,24.730412,24.131037,0.59937775,0.14285714285714285,0.8571428571428571
619,25.663004,27.1683,-1.5052986,1.0,0.0
620,25.14713,23.622122,1.5250092,0.0,1.0
621,25.850786,25.610765,0.24002293,0.2857142857142857,0.7142857142857143
622,24.898874,25.37802,-0.4791456,0.5714285714285714,0.42857142857142855
623,24.907015,24.56314,0.3438718,0.2857142857142857,0.7142857142857143
624,25.839476,24.600214,1.2392633,0.0,1.0
625,25.287443,24.57687,0.7105754,0.14285714285714285,0.8571428571428571
626,25.367788,26.242804,-0.87501717,1.0,0.0
627,25.868902,26.886623,-1.0177176,0.8571428571428571,0.14285714285714285
628,27.543354,24.906267,2.6370885,0.0,1.0
629,25.555998,24.60803,0.9479686,0.2857142857142857,0.7142857142857143
630,24.779867,25.002949,-0.22307995,0.5714285714285714,0.42857142857142855
631,25.238054,25.138762,0.09929548,0.5714285714285714,0.42857142857142855
632,25.490137,25.13133,0.35880825,0.2857142857142857,0.7142857142857143
633,26.492222,25.289791,1.2024332,0.0,1.0
634,25.082197,23.951517,1.1306798,0.14285714285714285,0.8571428571428571
635,26.63019,25.825739,0.80445373,0.14285714285714285,0.8571428571428571
636,23.79099,23.613081,0.17791449,0.42857142857142855,0.5714285714285714
637,25.229532,25.043318,0.18621717,0.2857142857142857,0.7142857142857143
638,26.043873,25.399977,0.6438964,0.14285714285714285,0.8571428571428571
639,25.27118,25.6533,-0.38211796,1.0,0.0
640,22.909147,23.208607,-0.29945675,0.7142857142857143,0.2857142857142857
641,26.122301,23.986645,2.1356583,0.0,1.0
642,25.3621,23.754612,1.6074867,0.0,1.0
643,26.165573,24.949839,1.2157345,0.0,1.0
644,24.538897,23.543371,0.9955229,0.0,1.0
645,25.528887,25.043394,0.48549435,0.2857142857142857,0.7142857142857143
646,26.145395,23.277134,2.8682592,0.0,1.0
647,24.948124,24.262545,0.6855804,0.14285714285714285,0.8571428571428571
648,27.904104,25.571161,2.3329473,0.0,1.0
649,27.43863,24.524847,2.9137807,0.0,1.0
650,25.201458,24.968546,0.23291261,0.5714285714285714,0.42857142857142855
651,27.31183,25.072285,2.2395458,0.0,1.0
652,25.356586,24.840008,0.5165792,0.42857142857142855,0.5714285714285714
653,25.133856,23.9689,1.1649584,0.0,1.0
654,25.892561,26.241388,-0.348829,0.7142857142857143,0.2857142857142857
655,24.378605,25.158567,-0.77996063,0.8571428571428571,0.14285714285714285
656,25.600935,25.1341,0.46683392,0.2857142857142857,0.7142857142857143
657,24.751102,24.914717,-0.16361454,0.42857142857142855,0.5714285714285714
658,26.222586,24.394331,1.8282579,0.0,1.0
659,25.361551,23.716965,1.6445844,0.0,1.0
660,25.22984,24.473097,0.756743,0.0,1.0
661,25.343622,25.150347,0.193276,0.42857142857142855,0.5714285714285714
662,23.947891,24.785202,-0.8373097,1.0,0.0
663,26.567469,24.527662,2.0398068,0.0,1.0
664,25.826372,24.64987,1.176505,0.0,1.0
665,25.097624,26.266026,-1.1684042,0.8571428571428571,0.14285714285714285
666,26.651901,25.713072,0.9388275,0.0,1.0
667,25.747818,25.155293,0.5925244,0.2857142857142857,0.7142857142857143
668,25.4662,23.373796,2.092403,0.0,1.0
669,26.017086,26.928684,-0.9116012,0.7142857142857143,0.2857142857142857
670,26.715338,25.32832,1.3870199,0.0,1.0
671,24.855698,25.148664,-0.29296738,0.7142857142857143,0.2857142857142857
672,24.945059,23.573109,1.3719515,0.0,1.0
673,25.444187,24.802877,0.6413089,0.2857142857142857,0.7142857142857143
674,26.813086,25.16689,1.6461961,0.0,1.0
675,25.542688,25.836664,-0.29397693,0.5714285714285714,0.42857142857142855
676,26.538641,24.975796,1.5628455,0.0,1.0
677,25.575937,24.960629,0.6153077,0.2857142857142857,0.7142857142857143
678,26.230942,24.9991,1.231841,0.2857142857142857,0.7142857142857143
679,25.216906,25.91443,-0.6975283,1.0,0.0
680,26.236712,23.774963,2.4617498,0.0,1.0
681,24.970657,25.367428,-0.39677048,0.7142857142857143,0.2857142857142857
682,26.640146,26.05739,0.58275497,0.42857142857142855,0.5714285714285714
683,25.26797,24.21058,1.0573883,0.14285714285714285,0.8571428571428571
684,27.816992,24.464582,3.3524106,0.0,1.0
685,24.695744,24.861286,-0.16554342,0.7142857142857143,0.2857142857142857
686,27.200163,26.052216,1.1479473,0.0,1.0
687,26.873714,25.86562,1.0080937,0.14285714285714285,0.8571428571428571
688,26.860931,25.03572,1.8252125,0.0,1.0
689,26.200903,26.167248,0.033656802,0.42857142857142855,0.5714285714285714
690,24.694897,25.235813,-0.5409151,1.0,0.0
691,26.597525,25.325296,1.2722282,0.0,1.0
692,27.144716,25.325243,1.8194733,0.0,1.0
693,25.171707,24.388079,0.7836252,0.14285714285714285,0.8571428571428571
694,25.429733,25.572641,-0.14290836,0.5714285714285714,0.42857142857142855
695,25.422512,23.756985,1.6655276,0.0,1.0
696,24.859621,24.14078,0.7188429,0.0,1.0
697,24.382843,23.154888,1.2279568,0.0,1.0
698,24.43606,24.530436,-0.09437915,0.42857142857142855,0.5714285714285714
699,25.311628,25.024164,0.28746524,0.42857142857142855,0.5714285714285714
700,25.81496,24.41615,1.3988146,0.0,1.0
701,26.025837,25.545734,0.48010445,0.2857142857142857,0.7142857142857143
702,25.197206,24.166094,1.0311152,0.0,1.0
703,26.18258,24.720968,1.4616127,0.0,1.0
704,25.554907,24.550978,1.0039289,0.0,1.0
705,24.748058,24.490976,0.25707763,0.2857142857142857,0.7142857142857143
706,25.252089,24.734205,0.51788384,0.2857142857142857,0.7142857142857143
707,25.991194,25.147299,0.8438958,0.0,1.0
708,24.738665,23.617208,1.1214572,0.0,1.0
709,25.516005,25.442972,0.07303429,0.42857142857142855,0.5714285714285714
710,25.7627,25.678333,0.08436612,0.2857142857142857,0.7142857142857143
711,24.69324,23.568426,1.1248133,0.0,1.0
712,25.691168,24.073217,1.617951,0.0,1.0
713,24.865047,25.341946,-0.476899,0.7142857142857143,0.2857142857142857
714,26.78038,26.164755,0.6156243,0.42857142857142855,0.5714285714285714
715,26.302492,24.347326,1.9551684,0.0,1.0
716,26.331806,25.965954,0.3658529,0.42857142857142855,0.5714285714285714
717,25.622126,25.142252,0.47987393,0.14285714285714285,0.8571428571428571
718,26.098007,24.362432,1.7355715,0.14285714285714285,0.8571428571428571
719,25.264372,25.02078,0.24359295,0.5714285714285714,0.42857142857142855
720,25.173733,24.797483,0.37625176,0.14285714285714285,0.8571428571428571
721,24.069607,23.390383,0.6792213,0.14285714285714285,0.8571428571428571
722,26.370037,25.14125,1.2287854,0.14285714285714285,0.8571428571428571
723,25.31718,24.183468,1.1337136,0.14285714285714285,0.8571428571428571
724,24.893356,24.485521,0.40783283,0.2857142857142857,0.7142857142857143
725,25.639212,25.431995,0.2072138,0.42857142857142855,0.5714285714285714
726,25.012617,25.087942,-0.07532256,0.5714285714285714,0.42857142857142855
727,25.593885,26.000044,-0.40615708,0.7142857142857143,0.2857142857142857
728,23.55894,23.195148,0.36378998,0.2857142857142857,0.7142857142857143
729,25.701292,26.05853,-0.35723576,0.7142857142857143,0.2857142857142857
730,24.781118,23.77539,1.0057297,0.0,1.0
731,25.80283,24.59592,1.2069094,0.14285714285714285,0.8571428571428571
732,25.424164,24.302227,1.1219368,0.0,1.0
733,25.98732,25.890705,0.09661538,0.42857142857142855,0.5714285714285714
734,24.603775,25.358234,-0.754458,0.8571428571428571,0.14285714285714285
735,25.414469,24.736227,0.67824227,0.14285714285714285,0.8571428571428571
736,25.145367,24.247723,0.8976449,0.0,1.0
737,24.402813,25.324436,-0.92162186,0.8571428571428571,0.14285714285714285
738,26.749151,25.46925,1.2799021,0.14285714285714285,0.8571428571428571
739,26.223753,26.244202,-0.020446777,0.7142857142857143,0.2857142857142857
740,26.139805,24.869673,1.2701321,0.14285714285714285,0.8571428571428571
741,25.991901,24.97717,1.0147266,0.0,1.0
742,24.930529,25.077837,-0.14731108,0.42857142857142855,0.5714285714285714
743,25.879873,25.17912,0.7007569,0.0,1.0
744,25.84692,25.773176,0.073746815,0.42857142857142855,0.5714285714285714
745,24.57871,22.669153,1.909559,0.0,1.0
746,25.038397,23.83324,1.2051569,0.14285714285714285,0.8571428571428571
747,25.731188,25.345581,0.38560787,0.2857142857142857,0.7142857142857143
748,24.787783,24.60085,0.18693487,0.2857142857142857,0.7142857142857143
749,26.036543,23.868395,2.1681488,0.0,1.0
750,23.757175,23.52702,0.2301565,0.5714285714285714,0.42857142857142855
751,24.578745,25.085602,-0.5068569,0.8571428571428571,0.14285714285714285
752,26.771776,23.64832,3.1234558,0.0,1.0
753,25.189285,24.247599,0.941688,0.2857142857142857,0.7142857142857143
754,24.900412,24.63439,0.26602173,0.2857142857142857,0.7142857142857143
755,26.761427,24.766993,1.9944327,0.0,1.0
756,27.03894,25.383505,1.6554339,0.14285714285714285,0.8571428571428571
757,23.65734,23.309988,0.34734917,0.42857142857142855,0.5714285714285714
758,26.409266,23.146845,3.26242,0.0,1.0
759,24.73076,24.27982,0.45093864,0.42857142857142855,0.5714285714285714
760,25.87053,24.994663,0.87586594,0.0,1.0
761,25.590494,22.944443,2.6460497,0.0,1.0
762,27.04587,25.98622,1.0596517,0.14285714285714285,0.8571428571428571
763,26.947119,25.266459,1.6806619,0.0,1.0
764,25.3752,24.531,0.84419906,0.14285714285714285,0.8571428571428571
765,27.059875,25.988495,1.0713795,0.0,1.0
766,25.230822,26.151611,-0.9207875,0.8571428571428571,0.14285714285714285
767,23.523743,23.988125,-0.46438462,0.7142857142857143,0.2857142857142857
768,27.06705,25.164324,1.9027284,0.0,1.0
769,28.161997,26.006073,2.155922,0.0,1.0
770,24.61806,25.068823,-0.4507645,0.5714285714285714,0.42857142857142855
771,27.672134,24.730558,2.9415762,0.0,1.0
772,24.88067,24.670515,0.21015358,0.5714285714285714,0.42857142857142855
773,26.053911,24.873821,1.1800929,0.0,1.0
774,24.741272,23.98435,0.75692177,0.14285714285714285,0.8571428571428571
775,25.238482,25.322495,-0.08401271,0.42857142857142855,0.5714285714285714
776,25.504154,24.75025,0.75390244,0.14285714285714285,0.8571428571428571
777,26.776308,25.396349,1.3799566,0.0,1.0
778,24.989101,24.581568,0.4075372,0.2857142857142857,0.7142857142857143
779,25.408295,24.385708,1.0225881,0.0,1.0
780,25.412764,24.461546,0.95121926,0.14285714285714285,0.8571428571428571
781,24.860714,24.239775,0.62093955,0.2857142857142857,0.7142857142857143
782,26.54306,26.650648,-0.107588634,0.42857142857142855,0.5714285714285714
783,25.021166,26.086899,-1.0657332,1.0,0.0
784,25.565248,26.102795,-0.53754586,0.42857142857142855,0.5714285714285714
785,30.317493,24.823425,5.4940696,0.0,1.0
786,23.817032,23.20192,0.615112,0.14285714285714285,0.8571428571428571
787,25.68066,25.864046,-0.18338776,0.7142857142857143,0.2857142857142857
788,25.229275,24.041468,1.1878058,0.0,1.0
789,24.2321,24.033915,0.19818714,0.42857142857142855,0.5714285714285714
790,26.054798,26.21189,-0.15708733,0.5714285714285714,0.42857142857142855
791,24.467743,23.410242,1.0575025,0.14285714285714285,0.8571428571428571
792,26.75416,23.10397,3.6501923,0.0,1.0
793,25.979296,24.361874,1.6174229,0.0,1.0
794,25.079008,24.134478,0.94453186,0.0,1.0
795,26.027456,23.827559,2.1998982,0.0,1.0
796,26.306591,26.162685,0.14390972,0.5714285714285714,0.42857142857142855
797,26.611471,24.691366,1.9201082,0.0,1.0
798,26.302809,24.638554,1.6642532,0.0,1.0
799,27.14298,25.106546,2.0364344,0.0,1.0
800,26.850355,25.113544,1.7368113,0.0,1.0
801,24.649017,23.942888,0.7061294,0.14285714285714285,0.8571428571428571
802,24.42417,24.64985,-0.22567995,0.5714285714285714,0.42857142857142855
803,24.99753,23.546612,1.450919,0.0,1.0
804,24.424961,23.954784,0.47017807,0.14285714285714285,0.8571428571428571
805,26.179323,25.071487,1.1078368,0.0,1.0
806,24.8798,24.788563,0.09123666,0.2857142857142857,0.7142857142857143
807,24.12836,23.328459,0.7999036,0.0,1.0
808,26.092539,24.354666,1.7378733,0.0,1.0
809,25.370039,25.117891,0.25214848,0.42857142857142855,0.5714285714285714
810,25.598764,25.64079,-0.04202761,0.5714285714285714,0.42857142857142855
811,25.238695,25.237347,0.0013490404,0.5714285714285714,0.42857142857142855
812,25.475399,25.441021,0.034377508,0.2857142857142857,0.7142857142857143
813,24.865566,24.758108,0.10745703,0.5714285714285714,0.42857142857142855
814,24.552944,23.945965,0.60698074,0.2857142857142857,0.7142857142857143
815,27.413282,24.541895,2.8713908,0.0,1.0
816,25.466875,25.153913,0.31296486,0.42857142857142855,0.5714285714285714
817,25.340994,23.80408,1.5369161,0.0,1.0
818,25.036213,24.004574,1.0316404,0.0,1.0
819,25.497814,25.192156,0.30565563,0.42857142857142855,0.5714285714285714
820,25.810513,24.88246,0.92805153,0.0,1.0
821,25.100218,25.992048,-0.89182854,0.8571428571428571,0.14285714285714285
822,25.57675,23.797918,1.7788309,0.0,1.0
823,25.036686,24.138287,0.89839965,0.14285714285714285,0.8571428571428571
824,26.054943,25.657139,0.39780316,0.14285714285714285,0.8571428571428571
825,24.683119,24.882309,-0.19919069,0.7142857142857143,0.2857142857142857
826,24.916351,24.953772,-0.03742327,0.42857142857142855,0.5714285714285714
827,25.322592,25.22172,0.100875035,0.5714285714285714,0.42857142857142855
828,26.170902,24.860834,1.3100665,0.0,1.0
829,25.892427,25.063587,0.8288416,0.2857142857142857,0.7142857142857143
830,24.291216,24.586782,-0.2955663,0.5714285714285714,0.42857142857142855
831,24.566038,25.362476,-0.7964401,0.7142857142857143,0.2857142857142857
832,24.53465,25.212305,-0.6776562,0.8571428571428571,0.14285714285714285
833,24.717314,24.967459,-0.25014606,0.42857142857142855,0.5714285714285714
834,26.026386,24.823935,1.2024498,0.0,1.0
835,25.544064,23.917074,1.6269885,0.0,1.0
836,26.694504,25.970537,0.7239652,0.14285714285714285,0.8571428571428571
837,25.74225,23.93997,1.8022804,0.0,1.0
838,25.558386,25.311138,0.24724905,0.5714285714285714,0.42857142857142855
839,25.158632,24.240963,0.9176712,0.2857142857142857,0.7142857142857143
840,25.718401,24.866236,0.8521666,0.14285714285714285,0.8571428571428571
841,25.01497,25.044722,-0.02975137,0.5714285714285714,0.42857142857142855
842,24.275652,24.900417,-0.6247657,0.8571428571428571,0.14285714285714285
843,24.784182,24.528933,0.25525257,0.2857142857142857,0.7142857142857143
844,25.356726,24.256882,1.0998446,0.0,1.0
845,25.447323,24.506199,0.94112015,0.2857142857142857,0.7142857142857143
846,24.763416,25.078976,-0.3155594,0.5714285714285714,0.42857142857142855
847,23.979473,24.292362,-0.312888,0.8571428571428571,0.14285714285714285
848,27.95419,24.30884,3.645349,0.0,1.0
849,26.275019,25.34578,0.9292401,0.0,1.0
850,24.202974,25.1925,-0.98952323,0.7142857142857143,0.2857142857142857
851,24.62168,23.757113,0.8645679,0.0,1.0
852,24.2568,24.831476,-0.5746762,0.7142857142857143,0.2857142857142857
853,26.943491,24.912802,2.0306888,0.0,1.0
854,23.917217,23.593855,0.32336155,0.42857142857142855,0.5714285714285714
855,24.967953,25.075151,-0.10719926,0.5714285714285714,0.42857142857142855
856,25.680948,24.211325,1.4696233,0.0,1.0
857,25.161758,24.080206,1.0815527,0.0,1.0
858,25.208876,24.67793,0.5309432,0.14285714285714285,0.8571428571428571
859,25.000706,24.696667,0.30404145,0.42857142857142855,0.5714285714285714
860,25.683191,25.621292,0.061896734,0.42857142857142855,0.5714285714285714
861,25.459904,25.440958,0.018945422,0.7142857142857143,0.2857142857142857
862,25.449453,25.252699,0.19675446,0.42857142857142855,0.5714285714285714
863,25.60022,26.486689,-0.88646454,0.8571428571428571,0.14285714285714285
